CUSTOMER,STATE,GENDER,EDUCATION,INCOME,MONTHLY_PREMIUM_AUTO,POLICY_TYPE,VEHICLE_CLASS,TOTAL_CLAIM_AMOUNT
RC11491,California,M,High School or Below,21006,$139.00,Personal Auto,SUV,$667.20
RZ24101,California,F,College,51249.40841,$65.00,Personal Auto,Two-Door Car,$312.00
OB88698,Oregon,M,Bachelor,36088,$72.00,Corporate Auto,Four-Door Car,$345.60
IK92617,Oregon,F,College,28948,$131.00,Corporate Auto,SUV,$295.83
YH43996,Nevada,F,College,24417,$185.00,Personal Auto,SUV,$888.00
BJ65040,Oregon,M,High School or Below,67099,$69.00,Personal Auto,Two-Door Car,$23.00
WY57101,Oregon,F,Bachelor,97830,$96.00,Personal Auto,Four-Door Car,$298.36
OG77759,Arizona,M,College,51249.40841,$101.00,Personal Auto,Four-Door Car,$727.20
HN38084,Arizona,F,High School or Below,93558,$67.00,Personal Auto,Four-Door Car,$478.23
GD11927,Arizona,F,Doctor,37384,$99.00,Personal Auto,Four-Door Car,$475.20
MC20349,Arizona,M,Bachelor,28227,$62.00,Personal Auto,Four-Door Car,$551.28
HM22034,Nevada,M,High School or Below,51008,$74.00,Corporate Auto,Two-Door Car,$355.20
KH48996,California,M,High School or Below,78185,$61.00,Personal Auto,Four-Door Car,$292.80
VF32979,California,F,Bachelor,51249.40841,$74.00,Personal Auto,Four-Door Car,$532.80
LS90887,Nevada,M,College,51249.40841,$68.00,Personal Auto,Four-Door Car,$670.48
EN72010,Arizona,F,Bachelor,97205,$100.00,Personal Auto,Sports Car,$5.57
KH44031,Washington,F,Bachelor,25472,$73.00,Corporate Auto,Four-Door Car,$350.40
GJ47896,California,F,Bachelor,26225,$72.00,Special Auto,Four-Door Car,$320.78
GD87742,Oregon,M,College,20545,$70.00,Personal Auto,Two-Door Car,$336.00
MD14027,Oregon,F,Master,51249.40841,$83.00,Personal Auto,Four-Door Car,$398.40
XA32915,Arizona,F,College,35503,$67.00,Personal Auto,Two-Door Car,$216.17
XR52852,Oregon,F,College,58988,$118.00,Personal Auto,Sports Car,$566.40
EZ48947,Nevada,F,Bachelor,51249.40841,$74.00,Personal Auto,Two-Door Car,$355.20
OJ50322,Nevada,M,High School or Below,51249.40841,$64.00,Personal Auto,Two-Door Car,$685.46
XB77333,Oregon,F,College,51249.40841,$66.00,Special Auto,Four-Door Car,$316.80
QB58745,Nevada,M,College,67197,$111.00,Special Auto,SUV,$147.95
IG62421,Nevada,M,High School or Below,39032,$198.00,Personal Auto,SUV,$950.40
SF29724,Oregon,F,College,51249.40841,$68.00,Personal Auto,Four-Door Car,$326.40
WM95454,California,M,High School or Below,34927,$70.00,Personal Auto,Two-Door Car,$242.49
CB96381,Nevada,M,Doctor,30817,$88.00,Personal Auto,Four-Door Car,$91.83
MJ60422,California,F,Bachelor,31535,$70.00,Personal Auto,Four-Door Car,$90.53
NC63295,California,F,Bachelor,23376,$78.00,Personal Auto,Four-Door Car,$374.40
CM55703,California,F,College,46244,$62.00,Corporate Auto,Four-Door Car,$255.29
ZE76673,Arizona,M,Bachelor,34886,$84.00,Personal Auto,Two-Door Car,$403.20
TO60700,Arizona,M,High School or Below,51249.40841,$66.00,Corporate Auto,Four-Door Car,$316.80
WF34690,Washington,F,College,33746,$74.00,Personal Auto,Two-Door Car,$355.20
ZM28138,Oregon,M,Doctor,24164,$137.00,Personal Auto,Sports Car,$657.60
FI14842,Washington,F,Bachelor,25859,$74.00,Special Auto,Four-Door Car,$355.20
KC32511,Oregon,F,Bachelor,51249.40841,$68.00,Personal Auto,Four-Door Car,$326.40
NE10467,Arizona,F,Bachelor,40153,$61.00,Personal Auto,Four-Door Car,$340.07
PT93474,Nevada,F,College,51249.40841,$104.00,Personal Auto,SUV,$499.20
RL74454,Oregon,F,Master,97131,$64.00,Personal Auto,Four-Door Car,$307.20
DQ31994,Arizona,F,High School or Below,23712,$106.00,Corporate Auto,SUV,$508.80
DN98431,Oregon,F,Bachelor,51249.40841,$64.00,Personal Auto,Four-Door Car,$307.20
EV53200,Nevada,F,Bachelor,33171,$65.00,Personal Auto,Four-Door Car,$236.64
AJ89107,Nevada,F,College,51249.40841,$83.00,Corporate Auto,Four-Door Car,$398.40
WS25565,Oregon,F,High School or Below,51249.40841,$68.00,Corporate Auto,Four-Door Car,$326.40
ZY33234,Nevada,M,College,60228,$112.00,Personal Auto,SUV,$286.10
PS69748,Arizona,M,High School or Below,27072,$93.00,Personal Auto,Four-Door Car,$565.34
HL33607,California,M,Master,26057,$74.00,Personal Auto,Four-Door Car,$523.89
DG90902,Nevada,F,High School or Below,66331,$107.00,Personal Auto,Two-Door Car,$513.60
SW96063,Washington,M,College,83846,$74.00,Personal Auto,Four-Door Car,$355.20
CP19929,Washington,M,College,83846,$74.00,Personal Auto,Four-Door Car,$355.20
KR50062,California,F,College,45106,$73.00,Personal Auto,Four-Door Car,$350.40
CU19735,Arizona,F,Bachelor,78435,$130.00,Personal Auto,SUV,$553.61
ST52914,California,F,Bachelor,51249.40841,$63.00,Corporate Auto,Two-Door Car,$453.60
WQ68301,Oregon,M,College,79507,$70.00,Personal Auto,Two-Door Car,$442.20
LR33381,Arizona,M,High School or Below,44986,$101.00,Corporate Auto,SUV,$624.02
UR36912,Arizona,M,College,25899,$79.00,Personal Auto,Two-Door Car,$568.80
SK46419,Oregon,M,Bachelor,13610,$74.00,Personal Auto,Four-Door Car,$355.20
BY88757,Nevada,M,Doctor,51249.40841,$65.00,Personal Auto,Four-Door Car,$312.00
ER65086,California,M,Bachelor,77362,$70.00,Personal Auto,Two-Door Car,$386.60
TP87527,California,M,High School or Below,96443,$102.00,Personal Auto,SUV,$489.60
VL80291,California,M,Master,51249.40841,$135.00,Personal Auto,SUV,$939.53
WL45773,Nevada,M,Doctor,90778,$76.00,Personal Auto,Four-Door Car,$62.29
TT36693,California,F,High School or Below,51249.40841,$65.00,Corporate Auto,Four-Door Car,$361.18
PT12544,Nevada,F,Master,78494,$79.00,Personal Auto,Two-Door Car,$122.31
CI24326,California,F,Doctor,83497,$69.00,Special Auto,Four-Door Car,$196.52
YQ73717,Nevada,M,College,58842,$110.00,Personal Auto,Four-Door Car,$528.00
FG99706,Arizona,M,College,63935,$87.00,Personal Auto,Four-Door Car,$221.62
OM63414,Oregon,M,Bachelor,51249.40841,$96.00,Personal Auto,Four-Door Car,$460.80
JQ74890,California,M,High School or Below,51249.40841,$69.00,Personal Auto,Four-Door Car,$331.20
FP93662,Oregon,F,College,51249.40841,$77.00,Personal Auto,Four-Door Car,$369.60
SA40041,Arizona,F,Bachelor,62258,$65.00,Personal Auto,Two-Door Car,$117.45
EW82164,Nevada,M,Bachelor,51249.40841,$80.00,Corporate Auto,Four-Door Car,$739.31
KV99550,California,F,Master,58516,$98.00,Corporate Auto,Two-Door Car,$470.40
CA96230,Washington,F,Bachelor,22814,$73.00,Personal Auto,Four-Door Car,$360.77
QN17712,California,F,Bachelor,56901,$104.00,Personal Auto,SUV,$499.20
KM79894,California,M,High School or Below,51249.40841,$61.00,Personal Auto,Four-Door Car,$292.80
KR25511,California,M,Doctor,99443,$117.00,Personal Auto,SUV,$228.05
DZ45471,Oregon,F,College,51249.40841,$113.00,Personal Auto,SUV,$373.07
DE18949,Arizona,M,Master,88246,$77.00,Corporate Auto,Four-Door Car,$428.61
BN74268,Washington,M,High School or Below,26876,$76.00,Corporate Auto,Four-Door Car,$364.80
QJ93301,Nevada,M,College,64801,$64.00,Personal Auto,Four-Door Car,$268.47
OO92815,Oregon,F,College,57029,$68.00,Corporate Auto,Two-Door Car,$135.79
HV50891,Arizona,F,College,28045,$99.00,Personal Auto,Four-Door Car,$475.20
RK59543,Nevada,M,Master,44661,$101.00,Personal Auto,Two-Door Car,$436.84
IH54239,Arizona,F,High School or Below,21246,$83.00,Personal Auto,Four-Door Car,$398.40
GB14456,Nevada,M,Doctor,31278,$92.00,Personal Auto,Two-Door Car,$441.60
RC95515,California,F,High School or Below,74454,$71.00,Personal Auto,Four-Door Car,$340.80
TI61458,California,M,Master,62474,$63.00,Personal Auto,Four-Door Car,$112.12
RB49468,Nevada,M,High School or Below,51249.40841,$130.00,Personal Auto,SUV,"$1,376.91"
SJ18454,Arizona,M,College,20647,$63.00,Personal Auto,Four-Door Car,$185.06
KC19420,California,F,Bachelor,33806,$89.00,Personal Auto,Four-Door Car,$395.73
TP12241,Oregon,F,Bachelor,51249.40841,$70.00,Personal Auto,Four-Door Car,$340.20
BD89564,Oregon,M,High School or Below,51249.40841,$111.00,Personal Auto,Sports Car,$900.15
EC71986,California,F,College,19589,$127.00,Personal Auto,SUV,"$1,027.01"
CJ97736,California,F,College,22338,$67.00,Personal Auto,Two-Door Car,$307.80
QF59448,Nevada,M,College,66839,$154.00,Personal Auto,Sports Car,$739.20
YB70005,Washington,F,High School or Below,26736,$63.00,Personal Auto,Four-Door Car,$367.93
QI40455,Oregon,F,College,31364,$74.00,Personal Auto,Four-Door Car,$461.27
YL72747,Washington,M,College,17752,$77.00,Personal Auto,Four-Door Car,$369.60
FL18392,Oregon,M,College,36225,$123.00,Special Auto,SUV,$221.05
AL21967,Oregon,F,Doctor,51249.40841,$107.00,Personal Auto,SUV,$271.01
KC67431,California,M,High School or Below,51249.40841,$61.00,Personal Auto,Four-Door Car,$292.80
EG40823,California,F,Bachelor,77601,$71.00,Personal Auto,Two-Door Car,$276.64
QO89177,Oregon,M,Master,74243,$84.00,Corporate Auto,Four-Door Car,$71.31
AV72430,California,F,College,46707,$133.00,Personal Auto,Sports Car,$80.71
TL18087,Oregon,F,Bachelor,51249.40841,$116.00,Personal Auto,SUV,$765.57
WI29961,California,M,College,50234,$101.00,Personal Auto,Four-Door Car,$484.80
ZR11692,Oregon,M,Master,75526,$103.00,Personal Auto,Four-Door Car,$494.40
No36572,Washington,M,Bachelor,65083,$77.00,Personal Auto,Four-Door Car,$369.60
YZ56105,Nevada,M,High School or Below,28343,$69.00,Personal Auto,Two-Door Car,$331.20
MN62189,California,M,Bachelor,74948,$64.00,Corporate Auto,Four-Door Car,$216.74
MQ32284,Oregon,M,High School or Below,22728,$116.00,Personal Auto,Four-Door Car,$556.80
NS38229,California,F,High School or Below,51249.40841,$99.00,Personal Auto,Two-Door Car,$712.80
IB41597,California,F,High School or Below,17331,$117.00,Personal Auto,SUV,"$1,138.26"
IP68868,California,F,College,35133,$102.00,Personal Auto,SUV,$692.96
EL70257,Nevada,F,College,63147,$64.00,Personal Auto,Four-Door Car,$87.57
NB27041,California,F,College,67575,$91.00,Personal Auto,Four-Door Car,$401.61
BM28359,Oregon,M,High School or Below,51249.40841,$111.00,Personal Auto,Two-Door Car,$799.20
VB77950,California,F,High School or Below,48315,$71.00,Personal Auto,Four-Door Car,$340.80
PE47967,Arizona,F,High School or Below,34337,$113.00,Corporate Auto,Four-Door Car,$542.40
QR47308,Oregon,M,High School or Below,33818,$72.00,Personal Auto,Four-Door Car,$341.88
YU49449,California,F,High School or Below,22439,$98.00,Personal Auto,Four-Door Car,$470.40
KN25124,Oregon,F,College,79055,$186.00,Personal Auto,Luxury SUV,$177.64
HI51182,Nevada,F,College,45191,$69.00,Personal Auto,Four-Door Car,$330.78
MS18916,California,M,Bachelor,41990,$66.00,Personal Auto,Four-Door Car,$316.80
IE40701,Oregon,F,Master,50979,$61.00,Personal Auto,Two-Door Car,$262.84
UT48216,Oregon,F,College,59888,$106.00,Personal Auto,Four-Door Car,$712.68
VN92740,California,M,College,20978,$98.00,Personal Auto,Four-Door Car,"$1,176.28"
IZ55070,California,M,High School or Below,32807,$73.00,Personal Auto,Four-Door Car,$350.40
HI74419,Nevada,M,College,58414,$210.00,Personal Auto,Luxury SUV,"$1,008.00"
MP76478,Arizona,F,College,50071,$71.00,Corporate Auto,Two-Door Car,$18.92
DY30071,Nevada,F,High School or Below,67796,$69.00,Personal Auto,Four-Door Car,$331.20
ZN24083,Washington,M,College,50825,$102.00,Personal Auto,SUV,$369.61
JU74347,Washington,F,High School or Below,64125,$108.00,Corporate Auto,SUV,$369.82
YJ35850,Oregon,M,Bachelor,69387,$71.00,Personal Auto,Four-Door Car,$71.52
IE15348,Oregon,M,Doctor,29084,$71.00,Corporate Auto,Four-Door Car,$492.09
GP67816,Oregon,M,Bachelor,60214,$100.00,Corporate Auto,Sports Car,$291.29
PW51793,Oregon,M,High School or Below,96018,$122.00,Personal Auto,SUV,$390.88
UF59346,Washington,F,High School or Below,28466,$102.00,Personal Auto,SUV,$371.80
FG29932,California,F,High School or Below,60233,$116.00,Personal Auto,Two-Door Car,$481.27
UX71137,Oregon,M,Bachelor,52920,$93.00,Personal Auto,Four-Door Car,"$1,101.05"
BY54111,California,M,Bachelor,90310,$104.00,Personal Auto,SUV,$166.36
RM83767,California,M,College,58414,$210.00,Special Auto,Luxury SUV,"$1,008.00"
PT15464,Washington,F,Doctor,69205,$110.00,Personal Auto,Four-Door Car,$372.36
BP92643,Oregon,M,High School or Below,21159,$73.00,Personal Auto,Four-Door Car,$350.40
BW94308,Washington,M,College,64008,$85.00,Personal Auto,Four-Door Car,$372.89
GQ46925,Arizona,F,Bachelor,68236,$114.00,Personal Auto,SUV,$20.73
RF14806,Arizona,F,High School or Below,59207,$116.00,Personal Auto,Four-Door Car,$556.80
KJ23009,Washington,F,High School or Below,92766,$71.00,Personal Auto,Two-Door Car,$379.03
IB81655,Arizona,M,High School or Below,77563,$143.00,Personal Auto,Sports Car,$546.00
SV62436,Arizona,F,College,33415,$78.00,Personal Auto,Four-Door Car,$374.40
HR64684,California,F,Bachelor,20179,$133.00,Corporate Auto,SUV,$638.40
QS96715,California,M,Bachelor,50147,$101.00,Personal Auto,SUV,$484.80
SW55711,Washington,NA,Bachelor,13789,$79.00,Personal Auto,Four-Door Car,$379.20
LZ19268,Oregon,M,Master,51249.40841,$99.00,Personal Auto,Four-Door Car,$475.20
FU74983,Nevada,F,High School or Below,93715,$102.00,Personal Auto,SUV,$254.84
KB99097,Oregon,M,High School or Below,23540,$103.00,Corporate Auto,Two-Door Car,$494.40
AP52126,California,F,College,25370,$102.00,Personal Auto,Sports Car,$489.60
EX61844,Nevada,F,Bachelor,68771,$96.00,Personal Auto,Four-Door Car,$276.27
QC30857,California,F,Bachelor,51249.40841,$73.00,Special Auto,Two-Door Car,$350.40
RT69513,Oregon,F,College,68562,$108.00,Personal Auto,SUV,$228.50
HV85198,Arizona,M,High School or Below,36733,$71.00,Personal Auto,Four-Door Car,$327.08
BS91566,Nevada,F,College,45768,$73.00,Personal Auto,Two-Door Car,$191.93
IL40123,California,F,Bachelor,51249.40841,$64.00,Personal Auto,Four-Door Car,$307.20
MY32149,Arizona,M,Master,63513,$70.00,Personal Auto,Four-Door Car,$185.67
SA91515,Arizona,F,College,58161,$68.00,Corporate Auto,Four-Door Car,$140.75
,Nevada,F,College,83640,$70.00,Corporate Auto,Two-Door Car,$471.05
,California,F,Master,51249.40841,$96.00,Personal Auto,Two-Door Car,$28.46
,California,M,Bachelor,51249.40841,$111.00,Personal Auto,SUV,$700.35
