Customer,State,State - Cleaned,GENDER,Gender (Clean),Education,Education (Clean), Customer Lifetime Value , CLV - Cleaned , Income , Income (Cleaned) , Monthly Premium Auto , Number of Open Complaints ,Number of Open Complaints,Policy Type,Vehicle Class, Total Claim Amount ,,,State,,,NA,NA,,Master,Masters,,Policy Type,,Vehicle Class
VG56765,Arizona,Arizona,M,Male,High School or Below,High School or Below," £2,471.53 "," £2,471.53 "," £95,697.00 "," £95,697.00 ", 61 , 1/0/00 ,, Personal Auto ,Two-Door Car,114.273025,,,,,,,,,,,,,,
NE24371,Oregon,Oregon,F,Female,College,College," £6,494.24 "," £6,494.24 "," £15,300.00 "," £15,300.00 ", 85 , 1/0/00 ,, Personal Auto ,Four-Door Car,408,,,,,,,,,,,,,,
KR48903,Washington,Washington,M,Male,High School or Below,High School or Below," £2,504.91 "," £2,504.91 "," £88,264.00 "," £88,264.00 ", 62 , 1/0/00 ,, Personal Auto ,Two-Door Car,297.6,,,,,,,,,,,,,,
ZF27999,Nevada,Nevada,F,Female,College,College," £4,904.89 "," £4,904.89 "," £12,902.00 "," £12,902.00 ", 139 , 1/0/00 ,, Personal Auto ,Sports Car,667.2,,,,,,,,,,,,,,
MH40017,Arizona,Arizona,M,Male,High School or Below,High School or Below," £4,802.48 "," £4,802.48 "," £29,809.00 "," £29,809.00 ", 61 , 1/0/00 ,, Personal Auto ,Four-Door Car,365.312072,,,,,,,,,,,,,,
YJ99764,Nevada,Nevada,M,Male,High School or Below,High School or Below," £7,955.77 "," £7,955.77 ", £-   ," £39,295.70 ", 74 , 1/0/00 ,, Personal Auto ,Four-Door Car,355.2,,,,,,,,,,,,,,
AG22225,Oregon,Oregon,M,Male,High School or Below,High School or Below," £6,941.90 "," £6,941.90 ", £-   ," £39,295.70 ", 96 , 1/0/00 ,, Personal Auto ,Four-Door Car,460.8,,,,,,,,,,,,,,
ZJ26179,Oregon,Oregon,M,Male,Bachelor,Bachelors," £8,382.48 "," £8,382.48 "," £25,998.00 "," £25,998.00 ", 71 , 1/0/00 ,, Personal Auto ,Four-Door Car,791.878042,,,,,,,,,,,,,,
VO36036,Oregon,Oregon,F,Female,Doctor,Doctor," £3,536.43 "," £3,536.43 "," £28,248.00 "," £28,248.00 ", 90 , 1/0/00 ,, Personal Auto ,Four-Door Car,634.385937,,,,,,,,,,,,,,
ZQ94281,California,California,F,Female,College,College," £3,244.82 "," £3,244.82 "," £68,103.00 "," £68,103.00 ", 82 , 1/0/00 ,, Personal Auto ,Two-Door Car,277.795988,,,,,,,,,,,,,,
CK40732,California,California,F,Female,High School or Below,High School or Below," £7,611.21 "," £7,611.21 ", £-   ," £39,295.70 ", 103 , 1/0/00 ,, Special Auto ,Four-Door Car,741.6,,,,,,,,,,,,,,
UT73461,Oregon,Oregon,F,Female,Doctor,Doctor," £4,505.40 "," £4,505.40 "," £81,079.00 "," £81,079.00 ", 111 , 1/0/00 ,, Special Auto ,SUV,134.222332,,,,,,,,,,,,,,
LT57320,Nevada,Nevada,F,Female,Master,Masters," £2,445.84 "," £2,445.84 "," £22,732.00 "," £22,732.00 ", 62 , 1/0/00 ,, Personal Auto ,Four-Door Car,15.616535,,,,,,,,,,,,,,
BZ44726,Nevada,Nevada,F,Female,High School or Below,High School or Below," £16,477.77 "," £16,477.77 "," £49,825.00 "," £49,825.00 ", 70 ," 36,586.00 ",, Corporate Auto ,Two-Door Car,336,,,,,,,,,,,,,,
VU32116,Oregon,Oregon,F,Female,College,College," £3,546.40 "," £3,546.40 ", £-   ," £39,295.70 ", 103 , 1/0/00 ,, Personal Auto ,SUV,621.959357,,,,,,,,,,,,,,
EG94326,Nevada,Nevada,M,Male,High School or Below,High School or Below," £4,277.27 "," £4,277.27 "," £77,265.00 "," £77,265.00 ", 107 , 1/0/00 ,, Personal Auto ,SUV,513.6,,,,,,,,,,,,,,
EJ43595,California,California,M,Male,High School or Below,High School or Below," £4,784.77 "," £4,784.77 ", £-   ," £39,295.70 ", 72 , 1/0/00 ,, Corporate Auto ,Four-Door Car,779.629297,,,,,,,,,,,,,,
QI37869,California,California,M,Male,College,College," £7,572.24 "," £7,572.24 "," £12,876.00 "," £12,876.00 ", 107 ," 36,557.00 ",, Corporate Auto ,Four-Door Car,425.964628,,,,,,,,,,,,,,
SX65826,Arizona,Arizona,M,Male,Bachelor,Bachelors," £11,760.88 "," £11,760.88 "," £36,431.00 "," £36,431.00 ", 99 , 1/0/00 ,, Personal Auto ,Two-Door Car,513.252488,,,,,,,,,,,,,,
XO42145,Oregon,Oregon,M,Male,High School or Below,High School or Below," £3,933.81 "," £3,933.81 "," £25,927.00 "," £25,927.00 ", 103 , 1/0/00 ,, Personal Auto ,SUV,674.973614,,,,,,,,,,,,,,
WJ74851,Nevada,Nevada,F,Female,Bachelor,Bachelors," £5,700.76 "," £5,700.76 "," £26,811.00 "," £26,811.00 ", 72 , 1/0/00 ,, Personal Auto ,Two-Door Car,465.763576,,,,,,,,,,,,,,
IG68709,Oregon,Oregon,F,Female,High School or Below,High School or Below," £3,498.63 "," £3,498.63 "," £41,711.00 "," £41,711.00 ", 90 , 1/0/00 ,, Personal Auto ,Four-Door Car,351.286604,,,,,,,,,,,,,,
AC75391,Arizona,Arizona,F,Female,College,College," £5,768.09 "," £5,768.09 "," £35,091.00 "," £35,091.00 ", 74 , 1/0/00 ,, Corporate Auto ,Two-Door Car,418.927204,,,,,,,,,,,,,,
WO94087,Arizona,Arizona,F,Female,Bachelor,Bachelors," £6,361.95 "," £6,361.95 ", £-   ," £39,295.70 ", 87 , 1/0/00 ,, Corporate Auto ,Four-Door Car,417.6,,,,,,,,,,,,,,
YJ69332,Oregon,Oregon,F,Female,High School or Below,High School or Below," £6,503.40 "," £6,503.40 "," £22,081.00 "," £22,081.00 ", 84 , 1/0/00 ,, Personal Auto ,Two-Door Car,451.670309,,,,,,,,,,,,,,
WX87964,Washington,Washington,M,Male,High School or Below,High School or Below," £4,935.19 "," £4,935.19 "," £29,560.00 "," £29,560.00 ", 62 , 1/0/00 ,, Personal Auto ,Four-Door Car,297.6,,,,,,,,,,,,,,
PD32641,Oregon,Oregon,M,Male,College,College," £5,785.22 "," £5,785.22 "," £31,320.00 "," £31,320.00 ", 72 , 1/0/00 ,, Personal Auto ,Four-Door Car,293.86579,,,,,,,,,,,,,,
CK39096,Oregon,Oregon,M,Male,High School or Below,High School or Below," £5,619.69 "," £5,619.69 ", £-   ," £39,295.70 ", 153 , 1/0/00 ,, Personal Auto ,SUV,1027.000029,,,,,,,,,,,,,,
QV19964,Oregon,Oregon,M,Male,Doctor,Doctor," £2,599.29 "," £2,599.29 "," £33,947.00 "," £33,947.00 ", 66 ," 36,526.00 ",, Personal Auto ,Four-Door Car,192.213037,,,,,,,,,,,,,,
BF72793,California,California,F,Female,High School or Below,High School or Below," £6,732.97 "," £6,732.97 ", £-   ," £39,295.70 ", 62 , 1/0/00 ,, Personal Auto ,Two-Door Car,446.4,,,,,,,,,,,,,,
WB12017,California,California,F,Female,College,College," £18,321.87 "," £18,321.87 "," £21,189.00 "," £21,189.00 ", 66 , 1/0/00 ,, Personal Auto ,Two-Door Car,316.8,,,,,,,,,,,,,,
JO17193,Washington,Washington,M,Male,Bachelors,Bachelors," £2,300.69 "," £2,300.69 "," £25,905.00 "," £25,905.00 ", 63 , 1/0/00 ,, Personal Auto ,Four-Door Car,302.4,,,,,,,,,,,,,,
AY84441,Oregon,Oregon,M,Male,High School or Below,High School or Below," £4,002.86 "," £4,002.86 ", £-   ," £39,295.70 ", 114 , 1/0/00 ,, Personal Auto ,SUV,820.8,,,,,,,,,,,,,,
JQ65500,Oregon,Oregon,F,Female,Bachelor,Bachelors," £8,621.00 "," £8,621.00 "," £44,988.00 "," £44,988.00 ", 108 , 1/0/00 ,, Corporate Auto ,Two-Door Car,518.4,,,,,,,,,,,,,,
OI29521,Oregon,Oregon,F,Female,College,College," £10,388.99 "," £10,388.99 "," £33,432.00 "," £33,432.00 ", 90 , 1/0/00 ,, Corporate Auto ,Two-Door Car,161.423101,,,,,,,,,,,,,,
MJ51323,Oregon,Oregon,F,Female,Bachelor,Bachelors," £8,427.17 "," £8,427.17 "," £46,503.00 "," £46,503.00 ", 215 ," 36,526.00 ",, Personal Auto ,Luxury SUV,1032,,,,,,,,,,,,,,
QI64880,California,California,M,Male,Bachelor,Bachelors," £7,007.27 "," £7,007.27 ", £-   ," £39,295.70 ", 101 , 1/0/00 ,, Corporate Auto ,SUV,973.787176,,,,,,,,,,,,,,
HV93429,Oregon,Oregon,F,Female,Master,Masters," £5,176.58 "," £5,176.58 "," £23,636.00 "," £23,636.00 ", 65 , 1/0/00 ,, Personal Auto ,Four-Door Car,81.452537,,,,,,,,,,,,,,
TA89713,Oregon,Oregon,M,Male,College,College," £5,389.50 "," £5,389.50 "," £66,429.00 "," £66,429.00 ", 136 , 1/0/00 ,, Personal Auto ,Sports Car,57.712985,,,,,,,,,,,,,,
OB98149,Washington,Washington,F,Female,College,College," £4,700.01 "," £4,700.01 "," £11,417.00 "," £11,417.00 ", 63 , 1/0/00 ,, Personal Auto ,Two-Door Car,302.4,,,,,,,,,,,,,,
LE65901,Oregon,Oregon,F,Female,Bachelor,Bachelors," £4,434.94 "," £4,434.94 "," £58,082.00 "," £58,082.00 ", 112 ," 36,526.00 ",, Personal Auto ,SUV,103.022126,,,,,,,,,,,,,,
FF68864,Arizona,Arizona,F,Female,Bachelor,Bachelors," £14,010.53 "," £14,010.53 "," £36,523.00 "," £36,523.00 ", 71 , 1/0/00 ,, Personal Auto ,Four-Door Car,101.353875,,,,,,,,,,,,,,
YX99200,Nevada,Nevada,M,Male,Bachelor,Bachelors," £12,350.06 "," £12,350.06 "," £54,710.00 "," £54,710.00 ", 103 , 1/0/00 ,, Personal Auto ,Two-Door Car,294.058449,,,,,,,,,,,,,,
LZ26801,California,California,F,Female,High School or Below,High School or Below," £8,161.58 "," £8,161.58 "," £73,466.00 "," £73,466.00 ", 102 ," 36,526.00 ",, Personal Auto ,SUV,204.74051,,,,,,,,,,,,,,
TA66375,Oregon,Oregon,F,Female,Bachelor,Bachelors," £11,009.13 "," £11,009.13 "," £51,643.00 "," £51,643.00 ", 283 , 1/0/00 ,, Corporate Auto ,Luxury Car,1358.4,,,,,,,,,,,,,,
SC92090,Arizona,Arizona,M,Male,College,College," £8,717.05 "," £8,717.05 "," £83,846.00 "," £83,846.00 ", 74 ," 36,586.00 ",, Personal Auto ,Four-Door Car,355.2,,,,,,,,,,,,,,
TK40018,Oregon,Oregon,M,Male,High School or Below,High School or Below," £5,917.47 "," £5,917.47 ", £-   ," £39,295.70 ", 169 , 1/0/00 ,, Personal Auto ,SUV,1207.084251,,,,,,,,,,,,,,
ZD63451,California,California,M,Male,Bachelor,Bachelors," £2,503.66 "," £2,503.66 "," £53,338.00 "," £53,338.00 ", 63 ," 36,526.00 ",, Personal Auto ,Four-Door Car,35.45384,,,,,,,,,,,,,,
AO98601,Washington,Washington,NA,NA,Bachelor,Bachelors," £5,018.89 "," £5,018.89 "," £54,500.00 "," £54,500.00 ", 63 , 1/0/00 ,, Corporate Auto ,Two-Door Car,302.4,,,,,,,,,,,,,,
DT35588,Oregon,Oregon,M,Male,College,College," £4,330.39 "," £4,330.39 "," £60,475.00 "," £60,475.00 ", 107 , 1/0/00 ,, Personal Auto ,Four-Door Car,513.6,,,,,,,,,,,,,,
VF87723,California,California,M,Male,College,College," £10,487.74 "," £10,487.74 "," £30,658.00 "," £30,658.00 ", 89 , 1/0/00 ,, Personal Auto ,Four-Door Car,441.757585,,,,,,,,,,,,,,
QP69826,Arizona,Arizona,M,Male,Bachelor,Bachelors," £3,567.50 "," £3,567.50 ", £-   ," £39,295.70 ", 102 , 1/0/00 ,, Corporate Auto ,SUV,660.430456,,,,,,,,,,,,,,
UW37050,Oregon,Oregon,F,Female,Bachelor,Bachelors," £19,896.42 "," £19,896.42 "," £60,420.00 "," £60,420.00 ", 248 , 1/0/00 ,, Personal Auto ,Luxury SUV,632.944366,,,,,,,,,,,,,,
UH62254,Oregon,Oregon,M,Male,Bachelor,Bachelors," £21,423.64 "," £21,423.64 ", £-   ," £39,295.70 ", 65 , 1/0/00 ,, Personal Auto ,Two-Door Car,312,,,,,,,,,,,,,,
IA15979,Washington,Washington,M,Male,College,College," £6,948.33 "," £6,948.33 "," £40,598.00 "," £40,598.00 ", 91 , 1/0/00 ,, Personal Auto ,Four-Door Car,302.791402,,,,,,,,,,,,,,
DB71122,California,California,F,Female,Doctor,Doctor," £3,515.83 "," £3,515.83 "," £15,144.00 "," £15,144.00 ", 90 , 1/0/00 ,, Personal Auto ,Four-Door Car,372.652536,,,,,,,,,,,,,,
TM14491,California,California,M,Male,Bachelor,Bachelors," £12,036.62 "," £12,036.62 "," £44,428.00 "," £44,428.00 ", 104 , 1/0/00 ,, Personal Auto ,SUV,499.2,,,,,,,,,,,,,,
OY94707,California,California,M,Male,College,College," £3,609.80 "," £3,609.80 "," £58,297.00 "," £58,297.00 ", 97 ," 36,647.00 ",, Special Auto ,Four-Door Car,647.039443,,,,,,,,,,,,,,
LN55080,Oregon,Oregon,F,Female,Bachelor,Bachelors," £17,732.46 "," £17,732.46 "," £42,191.00 "," £42,191.00 ", 74 ," 36,526.00 ",, Special Auto ,Two-Door Car,68.647736,,,,,,,,,,,,,,
TZ47750,Nevada,Nevada,M,Male,Master,Masters," £8,509.85 "," £8,509.85 "," £26,057.00 "," £26,057.00 ", 74 , 1/0/00 ,, Personal Auto ,Four-Door Car,523.888845,,,,,,,,,,,,,,
SJ74501,Arizona,Arizona,F,Female,Bachelor,Bachelors," £5,866.42 "," £5,866.42 "," £26,608.00 "," £26,608.00 ", 73 , 1/0/00 ,, Personal Auto ,Two-Door Car,234.234301,,,,,,,,,,,,,,
LE26899,California,California,M,Male,Doctor,Doctor," £4,825.50 "," £4,825.50 ", £-   ," £39,295.70 ", 63 , 1/0/00 ,, Personal Auto ,Four-Door Car,272.843439,,,,,,,,,,,,,,
ML34366,California,California,M,Male,College,College," £5,389.50 "," £5,389.50 "," £66,429.00 "," £66,429.00 ", 136 , 1/0/00 ,, Personal Auto ,Sports Car,57.712985,,,,,,,,,,,,,,
EI45850,California,California,F,Female,Bachelor,Bachelors," £7,778.01 "," £7,778.01 "," £25,970.00 "," £25,970.00 ", 72 ," 36,586.00 ",, Personal Auto ,Four-Door Car,430.818992,,,,,,,,,,,,,,
LD75023,Oregon,Oregon,M,Male,High School or Below,High School or Below," £26,346.09 "," £26,346.09 "," £48,268.00 "," £48,268.00 ", 223 , 1/0/00 ,, Personal Auto ,Luxury SUV,1605.6,,,,,,,,,,,,,,
JW12998,California,California,F,Female,High School or Below,High School or Below," £14,866.45 "," £14,866.45 "," £24,279.00 "," £24,279.00 ", 126 , 1/0/00 ,, Personal Auto ,Sports Car,604.8,,,,,,,,,,,,,,
LP47259,Arizona,Arizona,M,Male,High School or Below,High School or Below," £8,324.23 "," £8,324.23 ", £-   ," £39,295.70 ", 121 , 1/0/00 ,, Corporate Auto ,Sports Car,871.2,,,,,,,,,,,,,,
XD21246,Oregon,Oregon,F,Female,High School or Below,High School or Below," £9,238.31 "," £9,238.31 ", £-   ," £39,295.70 ", 128 , 1/0/00 ,, Personal Auto ,SUV,921.6,,,,,,,,,,,,,,
DW59142,Nevada,Nevada,F,Female,High School or Below,High School or Below," £22,693.29 "," £22,693.29 "," £71,879.00 "," £71,879.00 ", 64 , 1/0/00 ,, Corporate Auto ,Two-Door Car,9.163065,,,,,,,,,,,,,,
KX54900,Arizona,Arizona,M,Male,Doctor,Doctor," £6,236.02 "," £6,236.02 "," £57,760.00 "," £57,760.00 ", 78 , 1/0/00 ,, Special Auto ,Four-Door Car,223.950089,,,,,,,,,,,,,,
XV83643,California,California,M,Male,College,College," £5,012.18 "," £5,012.18 "," £20,976.00 "," £20,976.00 ", 129 ," 36,526.00 ",, Personal Auto ,Sports Car,735.683769,,,,,,,,,,,,,,
XY33610,Washington,Washington,M,Male,College,College," £15,695.54 "," £15,695.54 "," £97,750.00 "," £97,750.00 ", 65 , 1/0/00 ,, Personal Auto ,Four-Door Car,303.002922,,,,,,,,,,,,,,
GK48045,Washington,Washington,F,Female,College,College," £8,214.60 "," £8,214.60 "," £73,245.00 "," £73,245.00 ", 68 , 1/0/00 ,, Personal Auto ,Four-Door Car,305.121363,,,,,,,,,,,,,,
ET79528,California,California,M,Male,College,College," £3,118.98 "," £3,118.98 "," £23,008.00 "," £23,008.00 ", 79 ," 36,526.00 ",, Personal Auto ,Four-Door Car,80.663097,,,,,,,,,,,,,,
RA66180,Washington,Washington,F,Female,High School or Below,High School or Below," £2,764.03 "," £2,764.03 "," £33,837.00 "," £33,837.00 ", 72 ," 36,617.00 ",, Corporate Auto ,Two-Door Car,305.575785,,,,,,,,,,,,,,
BC66536,Arizona,Arizona,F,Female,High School or Below,High School or Below," £6,883.69 "," £6,883.69 "," £84,869.00 "," £84,869.00 ", 85 , 1/0/00 ,, Corporate Auto ,Four-Door Car,408,,,,,,,,,,,,,,
PN22481,Oregon,Oregon,M,Male,College,College," £2,215.91 "," £2,215.91 ", £-   ," £39,295.70 ", 66 , 1/0/00 ,, Corporate Auto ,Two-Door Car,316.8,,,,,,,,,,,,,,
XR95069,Washington,Washington,NA,NA,Bachelor,Bachelors," £4,854.75 "," £4,854.75 "," £29,834.00 "," £29,834.00 "," 6,464 ", 1/0/00 ,, Personal Auto ,Four-Door Car,307.2,,,,,,,,,,,,,,
IF38438,Arizona,Arizona,F,Female,High School or Below,High School or Below," £21,522.95 "," £21,522.95 "," £44,695.00 "," £44,695.00 ", 79 ," 36,557.00 ",, Personal Auto ,Two-Door Car,81.166323,,,,,,,,,,,,,,
ZC62609,Oregon,Oregon,F,Female,High School or Below,High School or Below," £2,761.69 "," £2,761.69 ", £-   ," £39,295.70 ", 77 , 1/0/00 ,, Personal Auto ,Four-Door Car,554.4,,,,,,,,,,,,,,
FD64348,Oregon,Oregon,M,Male,High School or Below,High School or Below," £22,563.62 "," £22,563.62 "," £23,046.00 "," £23,046.00 ", 65 ," 36,586.00 ",, Personal Auto ,Two-Door Car,1.687291,,,,,,,,,,,,,,
TA58285,Oregon,Oregon,M,Male,High School or Below,High School or Below," £5,285.92 "," £5,285.92 ", £-   ," £39,295.70 ", 73 , 1/0/00 ,, Personal Auto ,Two-Door Car,392.951076,,,,,,,,,,,,,,
WV66165,Oregon,Oregon,F,Female,High School or Below,High School or Below," £35,062.65 "," £35,062.65 "," £84,811.00 "," £84,811.00 ", 111 , 1/0/00 ,, Personal Auto ,SUV,278.284943,,,,,,,,,,,,,,
YE27183,Oregon,Oregon,M,Male,Bachelor,Bachelors," £5,913.20 "," £5,913.20 ", £-   ," £39,295.70 ", 91 , 1/0/00 ,, Corporate Auto ,Four-Door Car,436.8,,,,,,,,,,,,,,
TI47802,California,California,F,Female,Master,Masters," £2,593.40 "," £2,593.40 ", £-   ," £39,295.70 ", 69 , 1/0/00 ,, Personal Auto ,Two-Door Car,331.2,,,,,,,,,,,,,,
ZZ44902,Arizona,Arizona,M,Male,High School or Below,High School or Below," £12,692.67 "," £12,692.67 "," £40,117.00 "," £40,117.00 ", 108 , 1/0/00 ,, Personal Auto ,Two-Door Car,750.082794,,,,,,,,,,,,,,
JD73594,Oregon,Oregon,M,Male,Bachelor,Bachelors," £3,309.12 "," £3,309.12 "," £72,140.00 "," £72,140.00 ", 87 ," 36,557.00 ",, Personal Auto ,Four-Door Car,417.6,,,,,,,,,,,,,,
VW82067,Washington,Washington,F,Female,Master,Masters," £5,181.62 "," £5,181.62 "," £97,131.00 "," £97,131.00 "," 6,464 ", 1/0/00 ,, Personal Auto ,Four-Door Car,307.2,,,,,,,,,,,,,,
JS55721,California,California,M,Male,College,College," £2,413.93 "," £2,413.93 "," £12,495.00 "," £12,495.00 ", 65 , 1/0/00 ,, Personal Auto ,Four-Door Car,312,,,,,,,,,,,,,,
ZB62469,California,California,M,Male,High School or Below,High School or Below," £2,161.69 "," £2,161.69 ", £-   ," £39,295.70 ", 67 ," 36,557.00 ",, Corporate Auto ,Two-Door Car,482.4,,,,,,,,,,,,,,
HZ74609,Oregon,Oregon,F,Female,Bachelor,Bachelors," £5,527.99 "," £5,527.99 ", £-   ," £39,295.70 ", 72 , 1/0/00 ,, Personal Auto ,Four-Door Car,345.6,,,,,,,,,,,,,,
TJ76363,Arizona,Arizona,F,Female,Doctor,Doctor," £10,629.22 "," £10,629.22 "," £36,495.00 "," £36,495.00 ", 133 ," 36,526.00 ",, Corporate Auto ,SUV,229.930796,,,,,,,,,,,,,,
QZ58370,Nevada,Nevada,F,Female,Bachelor,Bachelors," £11,820.11 "," £11,820.11 "," £86,801.00 "," £86,801.00 ", 98 , 1/0/00 ,, Personal Auto ,Four-Door Car,371.108203,,,,,,,,,,,,,,
RF44930,California,California,M,Male,College,College," £4,964.63 "," £4,964.63 "," £52,679.00 "," £52,679.00 ", 62 , 1/0/00 ,, Personal Auto ,Four-Door Car,117.998498,,,,,,,,,,,,,,
VJ44100,California,California,M,Male,Master,Masters," £9,122.93 "," £9,122.93 "," £90,804.00 "," £90,804.00 ", 113 , 1/0/00 ,, Personal Auto ,Sports Car,434.09776,,,,,,,,,,,,,,
KN13494,Washington,Washington,F,Female,Master,Masters," £5,181.62 "," £5,181.62 "," £97,131.00 "," £97,131.00 "," 6,464 ", 1/0/00 ,, Personal Auto ,Four-Door Car,307.2,,,,,,,,,,,,,,
NL80137,Oregon,Oregon,F,Female,College,College," £3,460.67 "," £3,460.67 "," £14,262.00 "," £14,262.00 ", 90 , 1/0/00 ,, Personal Auto ,Four-Door Car,290.432527,,,,,,,,,,,,,,
NZ57065,Oregon,Oregon,M,Male,Bachelor,Bachelors," £2,872.98 "," £2,872.98 "," £36,844.00 "," £36,844.00 ", 73 , 1/0/00 ,, Personal Auto ,Four-Door Car,283.966321,,,,,,,,,,,,,,
NM42917,Arizona,Arizona,F,Female,College,College," £9,927.88 "," £9,927.88 "," £58,703.00 "," £58,703.00 ", 127 ," 36,557.00 ",, Personal Auto ,SUV,227.916076,,,,,,,,,,,,,,
RR68322,Nevada,Nevada,M,Male,High School or Below,High School or Below," £3,482.69 "," £3,482.69 "," £65,162.00 "," £65,162.00 ", 86 , 1/0/00 ,, Personal Auto ,Four-Door Car,134.430084,,,,,,,,,,,,,,
OF78862,Oregon,Oregon,F,Female,College,College," £3,991.73 "," £3,991.73 "," £54,964.00 "," £54,964.00 ", 99 , 1/0/00 ,, Personal Auto ,Four-Door Car,525.515271,,,,,,,,,,,,,,
SC93784,Oregon,Oregon,M,Male,Bachelor,Bachelors," £5,510.11 "," £5,510.11 "," £61,401.00 "," £61,401.00 ", 69 , 1/0/00 ,, Personal Auto ,Four-Door Car,144.439335,,,,,,,,,,,,,,
CM59084,Oregon,Oregon,F,Female,High School or Below,High School or Below," £3,600.93 "," £3,600.93 "," £25,147.00 "," £25,147.00 ", 101 , 1/0/00 ,, Corporate Auto ,SUV,694.598288,,,,,,,,,,,,,,
QA41558,Oregon,Oregon,F,Female,Master,Masters," £5,419.46 "," £5,419.46 "," £73,536.00 "," £73,536.00 ", 67 , 1/0/00 ,, Personal Auto ,Two-Door Car,172.518524,,,,,,,,,,,,,,
SD62061,Oregon,Oregon,F,Female,High School or Below,High School or Below," £5,810.63 "," £5,810.63 "," £24,860.00 "," £24,860.00 ", 73 , 1/0/00 ,, Personal Auto ,Four-Door Car,350.4,,,,,,,,,,,,,,
VP13613,California,California,M,Male,Bachelor,Bachelors," £3,942.73 "," £3,942.73 "," £65,404.00 "," £65,404.00 ", 99 , 1/0/00 ,, Personal Auto ,Four-Door Car,300.703109,,,,,,,,,,,,,,
HF96939,Oregon,Oregon,M,Male,High School or Below,High School or Below," £3,126.27 "," £3,126.27 "," £34,510.00 "," £34,510.00 ", 81 , 1/0/00 ,, Personal Auto ,Four-Door Car,388.8,,,,,,,,,,,,,,
DU18362,California,California,M,Male,Bachelor,Bachelors," £3,530.01 "," £3,530.01 ", £-   ," £39,295.70 ", 108 , 1/0/00 ,, Corporate Auto ,Two-Door Car,777.6,,,,,,,,,,,,,,
UG34438,Washington,Washington,F,Female,College,College," £10,990.59 "," £10,990.59 "," £44,552.00 "," £44,552.00 ", 137 , 1/0/00 ,, Personal Auto ,SUV,311.103582,,,,,,,,,,,,,,
XQ19793,Arizona,Arizona,M,Male,High School or Below,High School or Below," £4,772.94 "," £4,772.94 "," £20,993.00 "," £20,993.00 ", 133 , 1/0/00 ,, Personal Auto ,SUV,638.4,,,,,,,,,,,,,,
OB77084,Oregon,Oregon,F,Female,Bachelor,Bachelors," £2,202.34 "," £2,202.34 ", £-   ," £39,295.70 ", 61 ," 36,526.00 ",, Personal Auto ,Two-Door Car,292.8,,,,,,,,,,,,,,
LK74984,Washington,Washington,M,Male,High School or Below,High School or Below," £2,459.17 "," £2,459.17 "," £21,190.00 "," £21,190.00 ", 65 ," 36,557.00 ",, Personal Auto ,Four-Door Car,312,,,,,,,,,,,,,,
JE13986,Arizona,Arizona,F,Female,College,College," £10,373.89 "," £10,373.89 "," £62,587.00 "," £62,587.00 ", 86 , 1/0/00 ,, Personal Auto ,Four-Door Car,412.8,,,,,,,,,,,,,,
QR15221,Washington,Washington,F,Female,High School or Below,High School or Below," £2,584.20 "," £2,584.20 "," £22,562.00 "," £22,562.00 ", 65 , 1/0/00 ,, Personal Auto ,Two-Door Car,312,,,,,,,,,,,,,,
LD49835,California,California,M,Male,High School or Below,High School or Below," £4,307.42 "," £4,307.42 "," £73,345.00 "," £73,345.00 ", 107 , 1/0/00 ,, Personal Auto ,SUV,513.6,,,,,,,,,,,,,,
EK19337,Oregon,Oregon,F,Female,High School or Below,High School or Below," £3,040.25 "," £3,040.25 ", £-   ," £39,295.70 ", 83 , 1/0/00 ,, Personal Auto ,Four-Door Car,989.105367,,,,,,,,,,,,,,
GD55093,California,California,F,Female,Master,Masters," £19,160.99 "," £19,160.99 "," £22,705.00 "," £22,705.00 ", 239 , 1/0/00 ,, Personal Auto ,Luxury SUV,1294.700423,,,,,,,,,,,,,,
