File,Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Policy Type,Vehicle Class,Total Claim Amount
file2.csv,MH40017,Arizona,M,High School or Below,480247.70%,29809,61,1/0/00,Personal Auto,Four-Door Car,365.312072
file2.csv,YJ99764,Nevada,M,High School or Below,795577.48%,0,74,1/0/00,Personal Auto,Four-Door Car,355.2
file2.csv,AG22225,Oregon,M,High School or Below,694190.08%,0,96,1/0/00,Personal Auto,Four-Door Car,460.8
file2.csv,ZJ26179,Oregon,M,Bachelor,838247.84%,25998,71,1/0/00,Personal Auto,Four-Door Car,791.878042
file2.csv,VO36036,Oregon,F,Doctor,353643.18%,28248,90,1/0/00,Personal Auto,Four-Door Car,634.385937
file2.csv,ZQ94281,California,F,College,324481.66%,68103,82,1/0/00,Personal Auto,Two-Door Car,277.795988
file2.csv,CK40732,California,F,High School or Below,761121.28%,0,103,1/0/00,Special Auto,Four-Door Car,741.6
file2.csv,UT73461,Oregon,F,Doctor,450539.83%,81079,111,1/0/00,Special Auto,SUV,134.222332
file2.csv,LT57320,Nevada,F,Master,244584.48%,22732,62,1/0/00,Personal Auto,Four-Door Car,15.616535
file2.csv,BZ44726,Nevada,F,High School or Below,1647776.84%,49825,70,1/3/00,Corporate Auto,Two-Door Car,336
file2.csv,VU32116,Oregon,F,College,354640.02%,0,103,1/0/00,Personal Auto,SUV,621.959357
file2.csv,EG94326,Nevada,M,High School or Below,427727.01%,77265,107,1/0/00,Personal Auto,SUV,513.6
file2.csv,EJ43595,California,M,High School or Below,478477.35%,0,72,1/0/00,Corporate Auto,Four-Door Car,779.629297
file2.csv,QI37869,California,M,College,757223.77%,12876,107,1/2/00,Corporate Auto,Four-Door Car,425.964628
file2.csv,SX65826,Arizona,M,Bachelor,1176087.64%,36431,99,1/0/00,Personal Auto,Two-Door Car,513.252488
file2.csv,XO42145,Oregon,M,High School or Below,393381.40%,25927,103,1/0/00,Personal Auto,SUV,674.973614
file2.csv,WJ74851,Nevada,F,Bachelor,570076.18%,26811,72,1/0/00,Personal Auto,Two-Door Car,465.763576
file2.csv,IG68709,Oregon,F,High School or Below,349863.48%,41711,90,1/0/00,Personal Auto,Four-Door Car,351.286604
file2.csv,AC75391,Arizona,F,College,576809.13%,35091,74,1/0/00,Corporate Auto,Two-Door Car,418.927204
file2.csv,WO94087,Arizona,F,Bachelor,636195.40%,0,87,1/0/00,Corporate Auto,Four-Door Car,417.6
file2.csv,YJ69332,Oregon,F,High School or Below,650339.70%,22081,84,1/0/00,Personal Auto,Two-Door Car,451.670309
file2.csv,WX87964,Washington,M,High School or Below,493519.00%,29560,62,1/0/00,Personal Auto,Four-Door Car,297.6
file2.csv,PD32641,Oregon,M,College,578522.35%,31320,72,1/0/00,Personal Auto,Four-Door Car,293.86579
file2.csv,CK39096,Oregon,M,High School or Below,561968.91%,0,153,1/0/00,Personal Auto,SUV,1027.000029
file2.csv,QV19964,Oregon,M,Doctor,259928.96%,33947,66,1/1/00,Personal Auto,Four-Door Car,192.213037
file2.csv,BF72793,California,F,High School or Below,673297.09%,0,62,1/0/00,Personal Auto,Two-Door Car,446.4
file2.csv,WB12017,California,F,College,1832186.65%,21189,66,1/0/00,Personal Auto,Two-Door Car,316.8
file2.csv,JO17193,Washington,M,Bachelor,230069.15%,25905,63,1/0/00,Personal Auto,Four-Door Car,302.4
file2.csv,AY84441,Oregon,M,High School or Below,400285.76%,0,114,1/0/00,Personal Auto,SUV,820.8
file2.csv,JQ65500,Oregon,F,Bachelor,862099.74%,44988,108,1/0/00,Corporate Auto,Two-Door Car,518.4
file2.csv,OI29521,Oregon,F,College,1038898.60%,33432,90,1/0/00,Corporate Auto,Two-Door Car,161.423101
file2.csv,MJ51323,Oregon,F,Bachelor,842717.25%,46503,215,1/1/00,Personal Auto,Luxury SUV,1032
file2.csv,QI64880,California,M,Bachelor,700727.42%,0,101,1/0/00,Corporate Auto,SUV,973.787176
file2.csv,HV93429,Oregon,F,Master,517657.91%,23636,65,1/0/00,Personal Auto,Four-Door Car,81.452537
file2.csv,TA89713,Oregon,M,College,538949.95%,66429,136,1/0/00,Personal Auto,Sports Car,57.712985
file2.csv,OB98149,Washington,F,College,470000.75%,11417,63,1/0/00,Personal Auto,Two-Door Car,302.4
file2.csv,LE65901,Oregon,F,Bachelor,443494.14%,58082,112,1/1/00,Personal Auto,SUV,103.022126
file2.csv,FF68864,Arizona,F,Bachelor,1401052.74%,36523,71,1/0/00,Personal Auto,Four-Door Car,101.353875
file2.csv,YX99200,Nevada,M,Bachelor,1235005.82%,54710,103,1/0/00,Personal Auto,Two-Door Car,294.058449
file2.csv,LZ26801,California,F,High School or Below,816157.69%,73466,102,1/1/00,Personal Auto,SUV,204.74051
file2.csv,TA66375,Oregon,F,Bachelor,1100913.05%,51643,283,1/0/00,Corporate Auto,Luxury Car,1358.4
file2.csv,SC92090,Arizona,M,College,871704.98%,83846,74,1/3/00,Personal Auto,Four-Door Car,355.2
file2.csv,TK40018,Oregon,M,High School or Below,591746.66%,0,169,1/0/00,Personal Auto,SUV,1207.084251
file2.csv,ZD63451,California,M,Bachelor,250366.04%,53338,63,1/1/00,Personal Auto,Four-Door Car,35.45384
file2.csv,AO98601,Washington,NA,Bachelor,501888.52%,54500,63,1/0/00,Corporate Auto,Two-Door Car,302.4
file2.csv,DT35588,Oregon,M,College,433038.60%,60475,107,1/0/00,Personal Auto,Four-Door Car,513.6
file2.csv,VF87723,California,M,College,1048774.33%,30658,89,1/0/00,Personal Auto,Four-Door Car,441.757585
file2.csv,QP69826,Arizona,M,Bachelor,356750.38%,0,102,1/0/00,Corporate Auto,SUV,660.430456
file2.csv,UW37050,Oregon,F,Bachelor,1989642.23%,60420,248,1/0/00,Personal Auto,Luxury SUV,632.944366
file2.csv,UH62254,Oregon,M,Bachelor,2142363.72%,0,65,1/0/00,Personal Auto,Two-Door Car,312
file2.csv,IA15979,Washington,M,College,694832.59%,40598,91,1/0/00,Personal Auto,Four-Door Car,302.791402
file2.csv,DB71122,California,F,Doctor,351583.19%,15144,90,1/0/00,Personal Auto,Four-Door Car,372.652536
file2.csv,TM14491,California,M,Bachelor,1203662.05%,44428,104,1/0/00,Personal Auto,SUV,499.2
file2.csv,OY94707,California,M,College,360979.83%,58297,97,1/5/00,Special Auto,Four-Door Car,647.039443
file2.csv,LN55080,Oregon,F,Bachelor,1773246.49%,42191,74,1/1/00,Special Auto,Two-Door Car,68.647736
file2.csv,TZ47750,Nevada,M,Master,850985.09%,26057,74,1/0/00,Personal Auto,Four-Door Car,523.888845
file2.csv,SJ74501,Arizona,F,Bachelor,586642.43%,26608,73,1/0/00,Personal Auto,Two-Door Car,234.234301
file2.csv,LE26899,California,M,Doctor,482550.09%,0,63,1/0/00,Personal Auto,Four-Door Car,272.843439
file2.csv,ML34366,California,M,College,538949.95%,66429,136,1/0/00,Personal Auto,Sports Car,57.712985
file2.csv,EI45850,California,F,Bachelor,777800.56%,25970,72,1/3/00,Personal Auto,Four-Door Car,430.818992
file2.csv,LD75023,Oregon,M,High School or Below,2634608.58%,48268,223,1/0/00,Personal Auto,Luxury SUV,1605.6
file2.csv,JW12998,California,F,High School or Below,1486645.12%,24279,126,1/0/00,Personal Auto,Sports Car,604.8
file2.csv,LP47259,Arizona,M,High School or Below,832423.27%,0,121,1/0/00,Corporate Auto,Sports Car,871.2
file2.csv,XD21246,Oregon,F,High School or Below,923830.60%,0,128,1/0/00,Personal Auto,SUV,921.6
file2.csv,DW59142,Nevada,F,High School or Below,2269329.08%,71879,64,1/0/00,Corporate Auto,Two-Door Car,9.163065
file2.csv,KX54900,Arizona,M,Doctor,623601.86%,57760,78,1/0/00,Special Auto,Four-Door Car,223.950089
file2.csv,XV83643,California,M,College,501218.48%,20976,129,1/1/00,Personal Auto,Sports Car,735.683769
file2.csv,XY33610,Washington,M,College,1569553.94%,97750,65,1/0/00,Personal Auto,Four-Door Car,303.002922
file2.csv,GK48045,Washington,F,College,821460.24%,73245,68,1/0/00,Personal Auto,Four-Door Car,305.121363
file2.csv,ET79528,California,M,College,311898.11%,23008,79,1/1/00,Personal Auto,Four-Door Car,80.663097
file2.csv,RA66180,Washington,F,High School or Below,276403.21%,33837,72,1/4/00,Corporate Auto,Two-Door Car,305.575785
file2.csv,BC66536,Arizona,F,High School or Below,688368.66%,84869,85,1/0/00,Corporate Auto,Four-Door Car,408
file2.csv,PN22481,Oregon,M,College,221591.29%,0,66,1/0/00,Corporate Auto,Two-Door Car,316.8
file2.csv,XR95069,Washington,NA,Bachelor,485474.57%,29834,6464,1/0/00,Personal Auto,Four-Door Car,307.2
file2.csv,IF38438,Arizona,F,High School or Below,2152294.75%,44695,79,1/2/00,Personal Auto,Two-Door Car,81.166323
file2.csv,ZC62609,Oregon,F,High School or Below,276169.17%,0,77,1/0/00,Personal Auto,Four-Door Car,554.4
file2.csv,FD64348,Oregon,M,High School or Below,2256361.84%,23046,65,1/3/00,Personal Auto,Two-Door Car,1.687291
file2.csv,TA58285,Oregon,M,High School or Below,528591.83%,0,73,1/0/00,Personal Auto,Two-Door Car,392.951076
file2.csv,WV66165,Oregon,F,High School or Below,3506264.80%,84811,111,1/0/00,Personal Auto,SUV,278.284943
file2.csv,YE27183,Oregon,M,Bachelor,591319.90%,0,91,1/0/00,Corporate Auto,Four-Door Car,436.8
file2.csv,TI47802,California,F,Master,259339.87%,0,69,1/0/00,Personal Auto,Two-Door Car,331.2
file2.csv,ZZ44902,Arizona,M,High School or Below,1269267.09%,40117,108,1/0/00,Personal Auto,Two-Door Car,750.082794
file2.csv,JD73594,Oregon,M,Bachelor,330911.97%,72140,87,1/2/00,Personal Auto,Four-Door Car,417.6
file2.csv,VW82067,Washington,F,Master,518162.09%,97131,6464,1/0/00,Personal Auto,Four-Door Car,307.2
file2.csv,JS55721,California,M,College,241393.06%,12495,65,1/0/00,Personal Auto,Four-Door Car,312
file2.csv,ZB62469,California,M,High School or Below,216168.55%,0,67,1/2/00,Corporate Auto,Two-Door Car,482.4
file2.csv,HZ74609,Oregon,F,Bachelor,552798.89%,0,72,1/0/00,Personal Auto,Four-Door Car,345.6
file2.csv,TJ76363,Arizona,F,Doctor,1062921.79%,36495,133,1/1/00,Corporate Auto,SUV,229.930796
file2.csv,QZ58370,Nevada,F,Bachelor,1182010.98%,86801,98,1/0/00,Personal Auto,Four-Door Car,371.108203
file2.csv,RF44930,California,M,College,496463.15%,52679,62,1/0/00,Personal Auto,Four-Door Car,117.998498
file2.csv,VJ44100,California,M,Master,912292.56%,90804,113,1/0/00,Personal Auto,Sports Car,434.09776
file2.csv,KN13494,Washington,F,Master,518162.09%,97131,6464,1/0/00,Personal Auto,Four-Door Car,307.2
file2.csv,NL80137,Oregon,F,College,346066.50%,14262,90,1/0/00,Personal Auto,Four-Door Car,290.432527
file2.csv,NZ57065,Oregon,M,Bachelor,287298.08%,36844,73,1/0/00,Personal Auto,Four-Door Car,283.966321
file2.csv,NM42917,Arizona,F,College,992787.77%,58703,127,1/2/00,Personal Auto,SUV,227.916076
file2.csv,RR68322,Nevada,M,High School or Below,348268.70%,65162,86,1/0/00,Personal Auto,Four-Door Car,134.430084
file2.csv,OF78862,Oregon,F,College,399172.72%,54964,99,1/0/00,Personal Auto,Four-Door Car,525.515271
file2.csv,SC93784,Oregon,M,Bachelor,551010.74%,61401,69,1/0/00,Personal Auto,Four-Door Car,144.439335
file2.csv,CM59084,Oregon,F,High School or Below,360093.43%,25147,101,1/0/00,Corporate Auto,SUV,694.598288
file2.csv,QA41558,Oregon,F,Master,541945.81%,73536,67,1/0/00,Personal Auto,Two-Door Car,172.518524
file2.csv,SD62061,Oregon,F,High School or Below,581063.05%,24860,73,1/0/00,Personal Auto,Four-Door Car,350.4
file2.csv,VP13613,California,M,Bachelor,394272.58%,65404,99,1/0/00,Personal Auto,Four-Door Car,300.703109
file2.csv,HF96939,Oregon,M,High School or Below,312627.19%,34510,81,1/0/00,Personal Auto,Four-Door Car,388.8
file2.csv,DU18362,California,M,Bachelor,353000.77%,0,108,1/0/00,Corporate Auto,Two-Door Car,777.6
file2.csv,UG34438,Washington,F,College,1099059.48%,44552,137,1/0/00,Personal Auto,SUV,311.103582
file2.csv,XQ19793,Arizona,M,High School or Below,477294.38%,20993,133,1/0/00,Personal Auto,SUV,638.4
file2.csv,OB77084,Oregon,F,Bachelor,220233.52%,0,61,1/1/00,Personal Auto,Two-Door Car,292.8
file2.csv,LK74984,Washington,M,High School or Below,245917.17%,21190,65,1/2/00,Personal Auto,Four-Door Car,312
file2.csv,JE13986,Arizona,F,College,1037388.88%,62587,86,1/0/00,Personal Auto,Four-Door Car,412.8
file2.csv,QR15221,Washington,F,High School or Below,258420.39%,22562,65,1/0/00,Personal Auto,Two-Door Car,312
file2.csv,LD49835,California,M,High School or Below,430742.28%,73345,107,1/0/00,Personal Auto,SUV,513.6
file2.csv,EK19337,Oregon,F,High School or Below,304025.38%,0,83,1/0/00,Personal Auto,Four-Door Car,989.105367
file2.csv,GD55093,California,F,Master,1916098.99%,22705,239,1/0/00,Personal Auto,Luxury SUV,1294.700423
file2.csv,RX19151,Washington,M,Bachelor,817657.68%,67137,111,1/5/00,Personal Auto,SUV,314.880326
file2.csv,TJ30354,Oregon,F,Bachelor,528530.76%,22627,67,1/0/00,Personal Auto,Four-Door Car,321.6
file2.csv,TA75663,California,F,Master,802499.30%,38702,101,1/3/00,Personal Auto,SUV,253.364333
file2.csv,WG15841,California,M,Bachelor,281046.44%,26790,71,1/0/00,Personal Auto,Two-Door Car,340.8
file2.csv,LO68739,Arizona,F,Bachelor,773955.04%,64859,96,1/0/00,Personal Auto,Four-Door Car,266.949266
file2.csv,BE61743,Washington,M,Bachelor,410979.36%,86657,103,1/0/00,Personal Auto,Sports Car,316.227946
file2.csv,EG56026,Nevada,F,High School or Below,327516.20%,69263,81,1/2/00,Personal Auto,Two-Door Car,494.847804
file2.csv,VF21395,Oregon,M,Bachelor,265269.53%,82655,66,1/0/00,Personal Auto,Two-Door Car,316.8
file2.csv,SI11249,California,F,High School or Below,504822.62%,29401,65,1/0/00,Personal Auto,Four-Door Car,312
file2.csv,PU95227,Washington,M,Bachelor,336241.44%,22853,87,1/0/00,Personal Auto,Four-Door Car,316.35678
file2.csv,VO87785,Arizona,F,College,485842.94%,26480,63,1/0/00,Personal Auto,Two-Door Car,378.695238
file2.csv,FS29897,Oregon,F,High School or Below,214492.15%,0,61,1/1/00,Personal Auto,Four-Door Car,292.8
file2.csv,JG36165,California,M,Bachelor,604261.85%,0,83,1/0/00,Personal Auto,Two-Door Car,904.385726
file2.csv,SJ42058,Oregon,F,High School or Below,338720.33%,73268,84,1/0/00,Personal Auto,Four-Door Car,93.623377
file2.csv,CU13711,Oregon,F,Doctor,1086427.49%,95579,67,1/0/00,Personal Auto,Four-Door Car,308.631159
file2.csv,GT65065,Oregon,F,Master,884265.00%,42142,112,1/0/00,Personal Auto,Sports Car,396.17554
file2.csv,LO77543,Washington,M,College,261661.39%,72302,66,1/0/00,Special Auto,Two-Door Car,316.8
file2.csv,UQ85283,California,M,Bachelor,3076325.64%,41279,115,1/0/00,Personal Auto,Sports Car,251.429988
file2.csv,QA49556,Washington,M,Master,520022.78%,23401,66,1/0/00,Personal Auto,Four-Door Car,316.8
file2.csv,GE29173,Nevada,M,Bachelor,859130.54%,0,128,1/0/00,Corporate Auto,SUV,1448.994134
file2.csv,DF21541,Arizona,F,College,264657.38%,23170,71,1/0/00,Personal Auto,Four-Door Car,340.8
file2.csv,JL59571,Oregon,F,Bachelor,460724.43%,17343,63,1/0/00,Corporate Auto,Two-Door Car,208.659743
file2.csv,DF94525,Oregon,M,College,486062.00%,25854,68,1/0/00,Personal Auto,Four-Door Car,396.284835
file2.csv,YO58424,Oregon,M,College,258084.99%,46900,66,1/0/00,Corporate Auto,Four-Door Car,316.8
file2.csv,UF32671,Washington,F,College,529139.53%,57338,66,1/0/00,Personal Auto,Four-Door Car,316.8
file2.csv,HO92982,California,M,High School or Below,840575.30%,85355,71,1/2/00,Personal Auto,Two-Door Car,458.568921
file2.csv,MZ24175,Arizona,F,College,309651.12%,21604,79,1/0/00,Personal Auto,Four-Door Car,379.2
file2.csv,YD48962,Arizona,M,High School or Below,2941228.93%,0,107,1/0/00,Personal Auto,SUV,513.6
file2.csv,RI52095,Washington,M,High School or Below,,51878,66,1/1/00,Personal Auto,Four-Door Car,316.8
file2.csv,MF18493,California,M,College,1749752.20%,0,73,1/0/00,Personal Auto,Two-Door Car,350.4
file2.csv,EP61084,Nevada,F,High School or Below,321860.86%,68776,80,1/0/00,Personal Auto,Four-Door Car,87.861666
file2.csv,EN38348,Oregon,F,High School or Below,2320726.97%,45039,96,1/0/00,Personal Auto,Four-Door Car,192.144838
file2.csv,FG46258,Washington,F,College,692197.40%,16483,90,1/0/00,Corporate Auto,Two-Door Car,320.519977
file2.csv,LS98306,Nevada,M,High School or Below,1391853.48%,64113,117,1/0/00,Special Auto,Four-Door Car,561.6
file2.csv,PZ47477,Arizona,M,High School or Below,896630.98%,41829,76,1/0/00,Personal Auto,Two-Door Car,416.365369
file2.csv,LT32391,California,F,Master,1198198.48%,21514,62,1/0/00,Personal Auto,Two-Door Car,257.248789
file2.csv,KK30016,Nevada,M,Master,553262.98%,27722,69,1/0/00,Personal Auto,Four-Door Car,331.2
file2.csv,OA89218,Nevada,F,College,1166057.30%,21506,151,1/0/00,Personal Auto,Sports Car,826.658992
file2.csv,CY47265,Oregon,F,High School or Below,288645.16%,10312,78,1/0/00,Personal Auto,Four-Door Car,486.278557
file2.csv,ZI47663,Arizona,F,Bachelor,1274184.75%,73054,106,1/1/00,Personal Auto,SUV,419.365958
file2.csv,GO14008,Oregon,F,Bachelor,539809.81%,73775,67,1/0/00,Personal Auto,Four-Door Car,321.6
file2.csv,BC43958,California,M,High School or Below,728503.10%,44788,61,1/0/00,Corporate Auto,Four-Door Car,386.031248
file2.csv,AI61368,Nevada,F,High School or Below,1765196.34%,22510,95,1/0/00,Personal Auto,Four-Door Car,456
file2.csv,UF37831,Arizona,M,Master,1702989.34%,54613,213,1/0/00,Personal Auto,Luxury SUV,731.559007
file2.csv,PO90615,Arizona,F,High School or Below,249125.76%,25965,65,1/0/00,Personal Auto,Four-Door Car,329.206567
file2.csv,GY74661,Oregon,F,College,403931.50%,34911,105,1/1/00,Personal Auto,SUV,126.779673
file2.csv,MX50302,Oregon,M,Bachelor,261933.74%,78618,66,1/0/00,Special Auto,Two-Door Car,225.578841
file2.csv,TC84427,Oregon,F,High School or Below,504968.96%,61080,66,1/2/00,Personal Auto,Four-Door Car,294.284951
file2.csv,IQ82914,Oregon,F,Master,498345.71%,60415,62,1/0/00,Personal Auto,Two-Door Car,72.665253
file2.csv,TY74870,California,F,Master,253063.94%,25143,66,1/0/00,Corporate Auto,Four-Door Car,8.737111
file2.csv,II83628,California,M,College,739671.97%,41045,64,1/1/00,Personal Auto,Four-Door Car,394.582401
file2.csv,ZR77995,California,M,College,383289.85%,97729,95,1/0/00,Personal Auto,Four-Door Car,97.176153
file2.csv,QT89604,Arizona,F,High School or Below,496140.59%,55702,61,1/0/00,Personal Auto,Four-Door Car,151.13336
file2.csv,AB21519,California,F,College,386148.63%,93272,95,1/0/00,Personal Auto,Four-Door Car,281.110788
file2.csv,MP47256,California,M,Bachelor,2265853.65%,23665,67,1/0/00,Personal Auto,Four-Door Car,404.817249
file2.csv,MA47641,Oregon,M,High School or Below,1040896.87%,20228,101,1/1/00,Personal Auto,SUV,523.815839
file2.csv,GQ20713,Nevada,F,College,483471.05%,38713,66,1/4/00,Personal Auto,Four-Door Car,316.8
file2.csv,WW87934,Arizona,F,Bachelor,825766.65%,23815,73,1/0/00,Personal Auto,Four-Door Car,424.330166
file2.csv,HF75276,Nevada,F,High School or Below,305262.95%,0,93,1/3/00,Personal Auto,Four-Door Car,446.4
file2.csv,ET64028,California,F,High School or Below,401231.93%,47221,99,1/0/00,Personal Auto,Two-Door Car,475.2
file2.csv,QA41472,Oregon,M,Bachelor,1335548.64%,34495,113,1/0/00,Personal Auto,SUV,389.673944
file2.csv,OZ92426,Oregon,M,College,236443.16%,46264,62,1/0/00,Corporate Auto,Four-Door Car,199.37361
file2.csv,UM69933,Nevada,M,College,248933.79%,46051,63,1/0/00,Personal Auto,Two-Door Car,302.4
file2.csv,RQ11502,Nevada,F,Bachelor,475572.00%,23975,128,1/0/00,Corporate Auto,SUV,614.4
file2.csv,TX98128,California,F,College,1386438.50%,0,74,1/4/00,Personal Auto,Four-Door Car,580.886785
file2.csv,XY52165,Arizona,F,College,302042.48%,78561,74,1/0/00,Personal Auto,Two-Door Car,355.2
file2.csv,GB39003,California,M,High School or Below,628530.52%,0,90,1/0/00,Personal Auto,Two-Door Car,432
file2.csv,VH43367,California,F,High School or Below,250602.20%,61402,63,1/2/00,Special Auto,Four-Door Car,302.4
file2.csv,KG81168,Arizona,M,Bachelor,282630.76%,65090,71,1/0/00,Personal Auto,Four-Door Car,73.995096
file2.csv,WU14549,Nevada,M,Master,436971.79%,88495,108,1/0/00,Personal Auto,Two-Door Car,535.926948
file2.csv,XB17553,Nevada,M,Bachelor,1217458.80%,52797,104,1/1/00,Personal Auto,Sports Car,88.173438
file2.csv,MY88518,Nevada,M,Doctor,352804.43%,31278,92,1/4/00,Personal Auto,Two-Door Car,441.6
file2.csv,XE18554,California,F,Bachelor,1043657.47%,24177,92,1/1/00,Personal Auto,Four-Door Car,441.6
file2.csv,NY97446,Oregon,F,High School or Below,274612.14%,96339,68,1/0/00,Corporate Auto,Four-Door Car,293.205349
file2.csv,VT96364,California,M,Bachelor,917517.19%,68164,119,1/2/00,Personal Auto,Four-Door Car,222.582872
file2.csv,HF88410,Washington,NA,High School or Below,,36765,66,1/1/00,Personal Auto,Four-Door Car,320.849072
file2.csv,DP92488,Washington,F,Doctor,272752.08%,74592,67,1/0/00,Personal Auto,Two-Door Car,321.6
file2.csv,VC54081,Oregon,F,College,944974.59%,0,63,1/0/00,Special Auto,Four-Door Car,117.744416
file2.csv,CE94751,California,M,College,456881.94%,0,70,1/1/00,Personal Auto,Two-Door Car,524.836298
file2.csv,VM85856,Oregon,F,Master,257402.04%,34990,65,1/0/00,Personal Auto,Four-Door Car,42.689135
file2.csv,EH37385,Arizona,F,Master,878988.41%,22849,109,1/0/00,Personal Auto,Sports Car,523.2
file2.csv,FI45719,Arizona,M,Doctor,250740.78%,32893,63,1/0/00,Personal Auto,Four-Door Car,174.086385
file2.csv,SB79528,Oregon,M,College,252241.46%,0,73,1/0/00,Corporate Auto,Two-Door Car,350.4
file2.csv,WH81461,Nevada,M,College,754271.40%,0,111,1/0/00,Personal Auto,SUV,1186.972445
file2.csv,UD47050,Oregon,M,High School or Below,600521.48%,26876,76,1/0/00,Corporate Auto,Four-Door Car,364.8
file2.csv,XZ17273,Nevada,M,Bachelor,2099825.95%,71663,74,1/0/00,Corporate Auto,Four-Door Car,84.494022
file2.csv,XR97812,California,M,College,234508.45%,0,69,1/0/00,Personal Auto,Four-Door Car,331.2
